#MESH      LOG P      LOG T    LOG RHO             MASSA            RAGGIO        LUMINOSITA                CP           OPACITA          PMOL     GR.ADIAB.   GR.RADIADT.     GR.SUPAD.         Gam.1          Cs^2        R/Rtot        EPSnuc
    1 21.0723058  7.5260946  5.1374796  2.7500294872E+26  5.4227049492E+06  1.8802964265E+25  4.9861821906E+07  5.5915543406E-02  1.338555E+00  3.854030E-01  1.400040E-02  0.000000E+00  1.639005E+00  1.410609E+16  1.087809E-05  2.594552E-14
    2 21.0721022  7.5260917  5.1373496  9.6251032053E+26  1.2401173346E+07  6.5820710388E+25  4.9864757942E+07  5.5947832611E-02  1.338555E+00  3.854044E-01  1.400449E-02  0.000000E+00  1.639012E+00  1.410375E+16  2.487708E-05  2.592615E-14
    3 21.0720225  7.5260906  5.1372988  2.0625221154E+27  1.5596457009E+07  1.4106686239E+26  4.9865906081E+07  5.5960595665E-02  1.338555E+00  3.854049E-01  1.400749E-02  0.000000E+00  1.639014E+00  1.410284E+16  3.128690E-05  2.599696E-14
    4 21.0718969  7.5260888  5.1372186  4.1250442309E+27  1.9363648362E+07  2.8218225389E+26  4.9867718379E+07  5.5980502444E-02  1.338555E+00  3.854057E-01  1.401106E-02  0.000000E+00  1.639019E+00  1.410140E+16  3.884399E-05  2.596311E-14
    5 21.0717520  7.5260868  5.1371261  6.8750737181E+27  2.2999749435E+07  4.7037483146E+26  4.9869808059E+07  5.6003462990E-02  1.338555E+00  3.854067E-01  1.401451E-02  0.000000E+00  1.639023E+00  1.409973E+16  4.613810E-05  2.592392E-14
    6 21.0715702  7.5260843  5.1370101  1.1000117949E+28  2.6740595673E+07  7.5276204273E+26  4.9872429290E+07  5.6032320488E-02  1.338555E+00  3.854078E-01  1.401921E-02  0.000000E+00  1.639029E+00  1.409765E+16  5.364234E-05  2.590154E-14
    7 21.0712119  7.5260792  5.1367815  2.0625221154E+28  3.2705821721E+07  1.4120406134E+27  4.9877596275E+07  5.6089242641E-02  1.338555E+00  3.854102E-01  1.402861E-02  0.000000E+00  1.639041E+00  1.409354E+16  6.560874E-05  2.585796E-14
    8 21.0705818  7.5260704  5.1363795  4.1250442309E+28  4.1157342529E+07  2.8261071143E+27  4.9886683224E+07  5.6189474997E-02  1.338555E+00  3.854143E-01  1.404451E-02  0.000000E+00  1.639062E+00  1.408633E+16  8.256272E-05  2.578404E-14
    9 21.0698770  7.5260605  5.1359297  6.8750737181E+28  4.9183742541E+07  4.7134339923E+27  4.9896850028E+07  5.6301807611E-02  1.338555E+00  3.854190E-01  1.406076E-02  0.000000E+00  1.639085E+00  1.407826E+16  9.866389E-05  2.570421E-14
   10 21.0690102  7.5260483  5.1353766  1.1000117949E+29  5.7361258977E+07  7.5491511637E+27  4.9909354733E+07  5.6440260387E-02  1.338555E+00  3.854246E-01  1.408310E-02  0.000000E+00  1.639114E+00  1.406834E+16  1.150682E-04  2.562017E-14
   11 21.0673177  7.5260244  5.1342966  2.0625221154E+29  7.0346124497E+07  1.4183586194E+28  4.9933775674E+07  5.6711496639E-02  1.338555E+00  3.854358E-01  1.412766E-02  0.000000E+00  1.639170E+00  1.404899E+16  1.411162E-04  2.545630E-14
   12 21.0643547  7.5259824  5.1324059  4.1250442309E+29  8.8711376815E+07  2.8462750060E+28  4.9976547058E+07  5.7189259589E-02  1.338555E+00  3.854553E-01  1.420298E-02  0.000000E+00  1.639268E+00  1.401518E+16  1.779574E-04  2.517152E-14
   13 21.0610400  7.5259352  5.1302909  6.8750737181E+29  1.0615486819E+08  4.7591395799E+28  5.0024424937E+07  5.7728184518E-02  1.338555E+00  3.854771E-01  1.428005E-02  0.000000E+00  1.639378E+00  1.397746E+16  2.129495E-04  2.485595E-14
   14 21.0569615  7.5258766  5.1276886  1.1000117949E+30  1.2396176310E+08  7.6507326519E+28  5.0083370182E+07  5.8397701195E-02  1.338555E+00  3.855041E-01  1.438627E-02  0.000000E+00  1.639513E+00  1.393118E+16  2.486706E-04  2.448199E-14
   15 21.0489720  7.5257601  5.1225897  2.0625221154E+30  1.5234975349E+08  1.4481976964E+29  5.0199633396E+07  5.9730271693E-02  1.338555E+00  3.855578E-01  1.459979E-02  0.000000E+00  1.639776E+00  1.384098E+16  3.056176E-04  2.376329E-14
   16 21.0348610  7.5255501  5.1135699  4.1250442309E+30  1.9278941146E+08  2.9421567465E+29  5.0413505750E+07  6.2156543568E-02  1.338555E+00  3.856589E-01  1.496842E-02  0.000000E+00  1.640228E+00  1.368344E+16  3.867407E-04  2.253897E-14
   17 21.0120359  7.5251978  5.0989824  8.2500884617E+30  2.4458177668E+08  6.0332238205E+29  5.0760550882E+07  6.6271966994E-02  1.338555E+00  3.858239E-01  1.557604E-02  0.000000E+00  1.640960E+00  1.343234E+16  4.906375E-04  2.068836E-14
   18 20.9864776  7.5247941  5.0826322  1.3578270593E+31  2.9341101176E+08  1.0161138260E+30  5.1160236773E+07  7.1180923339E-02  1.338555E+00  3.860142E-01  1.620146E-02  0.000000E+00  1.641764E+00  1.315698E+16  5.885902E-04  1.880142E-14
   19 20.9584797  7.5243246  5.0647084  2.0453344311E+31  3.3878160697E+08  1.5758998467E+30  5.1608887903E+07  7.6932507324E-02  1.338555E+00  3.862285E-01  1.697645E-02  0.000000E+00  1.642631E+00  1.286209E+16  6.796049E-04  1.692807E-14
   20 20.9277538  7.5237941  5.0450096  2.8531555930E+31  3.8294867116E+08  2.2599810480E+30  5.2119598404E+07  8.3729542123E-02  1.338555E+00  3.864664E-01  1.778389E-02  0.000000E+00  1.643558E+00  1.254669E+16  7.682052E-04  1.510264E-14
   21 20.9010635  7.5233105  5.0278921  3.6094137020E+31  4.1762666788E+08  2.9302779024E+30  5.2570410289E+07  9.0055720115E-02  1.338555E+00  3.866728E-01  1.851811E-02  0.000000E+00  1.644354E+00  1.227911E+16  8.377701E-04  1.361389E-14
   22 20.8679094  7.5226720  5.0065851  4.6062993911E+31  4.5702510613E+08  3.8596649926E+30  5.3155796648E+07  9.8496853103E-02  1.338555E+00  3.869254E-01  1.948197E-02  0.000000E+00  1.645306E+00  1.195559E+16  9.168044E-04  1.194963E-14
   23 20.8297903  7.5219135  4.9820582  5.7750619232E+31  4.9859294388E+08  4.9987573028E+30  5.3848652584E+07  1.0905719423E-01  1.338555E+00  3.872001E-01  2.055359E-02  0.000000E+00  1.646372E+00  1.159472E+16  1.000191E-03  1.026875E-14
   24 20.7955089  7.5211933  4.9599735  6.8578860338E+31  5.3328987989E+08  6.1109407632E+30  5.4489964445E+07  1.1940578787E-01  1.338555E+00  3.874281E-01  2.155115E-02  0.000000E+00  1.647303E+00  1.128000E+16  1.069794E-03  8.938892E-15
   25 20.7627872  7.5204734  4.9388494  7.9063347758E+31  5.6446348641E+08  7.2388007952E+30  5.5126048158E+07  1.3008574766E-01  1.338555E+00  3.876161E-01  2.252195E-02  0.000000E+00  1.648154E+00  1.098843E+16  1.132329E-03  7.816618E-15
   26 20.7308401  7.5197390  4.9181957  8.9375958335E+31  5.9335905338E+08  8.3981640942E+30  5.5763863072E+07  1.4129222144E-01  1.338555E+00  3.877660E-01  2.348321E-02  0.000000E+00  1.648954E+00  1.071157E+16  1.190294E-03  6.844045E-15
   27 20.6910252  7.5187661  4.8924180  1.0235265998E+32  6.2766605850E+08  9.9359026288E+30  5.6579019387E+07  1.5636132929E-01  1.338555E+00  3.878869E-01  2.471666E-02  0.000000E+00  1.649908E+00  1.037688E+16  1.259115E-03  5.776004E-15
   28 20.6412526  7.5174969  4.8601068  1.1833720637E+32  6.6799602168E+08  1.1933123004E+31  5.7634374500E+07  1.7701353554E-01  1.338555E+00  3.878534E-01  2.622380E-02  0.000000E+00  1.650998E+00  9.974528E+15  1.340018E-03  4.657018E-15
   29 20.5914406  7.5161587  4.8276736  1.3406393750E+32  7.0604164658E+08  1.4020471042E+31  5.8726453583E+07  1.9973388460E-01  1.338555E+00  3.875831E-01  2.770128E-02  0.000000E+00  1.651970E+00  9.588909E+15  1.416338E-03  3.729358E-15
   30 20.5426366  7.5147724  4.7958080  1.4918909968E+32  7.4150953424E+08  1.6156479198E+31  5.9851093140E+07  2.2398554618E-01  1.338555E+00  3.873791E-01  2.911845E-02  0.000000E+00  1.652897E+00  9.227297E+15  1.487488E-03  3.032156E-15
   31 20.5036829  7.5136381  4.7703114  1.6087672500E+32  7.6845824824E+08  1.7887852329E+31  6.0812229639E+07  2.4473726285E-01  1.338555E+00  3.875547E-01  3.017776E-02  0.000000E+00  1.653716E+00  8.950191E+15  1.541548E-03  2.568167E-15
   32 20.4668415  7.5124909  4.7461432  1.7187684295E+32  7.9348176937E+08  1.9623928458E+31  6.1787069786E+07  2.6543173755E-01  1.338555E+00  3.880212E-01  3.120259E-02  0.000000E+00  1.654573E+00  8.697294E+15  1.591745E-03  2.234699E-15
   33 20.4284903  7.5112930  4.7208966  1.8287696090E+32  8.1839157674E+08  2.1425710072E+31  6.2813669178E+07  2.8819961142E-01  1.338555E+00  3.881779E-01  3.217952E-02  0.000000E+00  1.655308E+00  8.442526E+15  1.641715E-03  1.876433E-15
   34 20.3992541  7.5103413  4.7016055  1.9112704936E+32  8.3702522926E+08  2.2845498434E+31  6.3598462622E+07  3.0635749424E-01  1.338555E+00  3.880787E-01  3.291450E-02  0.000000E+00  1.655768E+00  8.253689E+15  1.679095E-03  1.645817E-15
   35 20.3644492  7.5091722  4.6785290  2.0075215257E+32  8.5878048192E+08  2.4575345861E+31  6.4561393086E+07  3.2890428329E-01  1.338555E+00  3.879255E-01  3.376452E-02  0.000000E+00  1.656257E+00  8.036147E+15  1.722736E-03  1.402705E-15
   36 20.3283790  7.5079488  4.6545582  2.1037725577E+32  8.8059959335E+08  2.6374009541E+31  6.5608933813E+07  3.5323150572E-01  1.338555E+00  3.879955E-01  3.456305E-02  0.000000E+00  1.656845E+00  7.818127E+15  1.766506E-03  1.186429E-15
   37 20.2940889  7.5067466  4.6317247  2.1931485161E+32  9.0099279728E+08  2.8132801367E+31  6.6646636718E+07  3.7716145758E-01  1.338555E+00  3.882293E-01  3.528305E-02  0.000000E+00  1.657464E+00  7.617426E+15  1.807415E-03  1.007794E-15
   38 20.2613154  7.5055887  4.6098178  2.2756494007E+32  9.1994585330E+08  2.9822512184E+31  6.7687503682E+07  4.0075834289E-01  1.338555E+00  3.885661E-01  3.589826E-02  0.000000E+00  1.658094E+00  7.432019E+15  1.845436E-03  8.601965E-16
   39 20.2333576  7.5045781  4.5910651  2.3444001379E+32  9.3589151253E+08  3.1295374727E+31  6.8574043036E+07  4.2137580916E-01  1.338555E+00  3.886390E-01  3.638770E-02  0.000000E+00  1.658513E+00  7.277989E+15  1.877423E-03  7.496381E-16
   40 20.1989697  7.5033076  4.5679491  2.4269010225E+32  9.5524913033E+08  3.3144558984E+31  6.9667303306E+07  4.4723960324E-01  1.338555E+00  3.885496E-01  3.693442E-02  0.000000E+00  1.658928E+00  7.093298E+15  1.916255E-03  6.311736E-16
   41 20.1542585  7.5016361  4.5377226  2.5300271283E+32  9.7981618715E+08  3.5577594026E+31  7.1143902129E+07  4.8164831951E-01  1.338555E+00  3.885177E-01  3.752208E-02  0.000000E+00  1.659462E+00  6.862832E+15  1.965537E-03  5.033123E-16
   42 20.1166340  7.5002392  4.5121587  2.6125280129E+32  9.9976600955E+08  3.7615541299E+31  7.2468348215E+07  5.1110190189E-01  1.338555E+00  3.888111E-01  3.786888E-02  0.000000E+00  1.660062E+00  6.677282E+15  2.005557E-03  4.162233E-16
   43 20.0845493  7.4990086  4.4902902  2.6812787501E+32  1.0167664489E+09  3.9423922075E+31  7.3622410468E+07  5.3764010058E-01  1.338555E+00  3.890423E-01  3.821340E-02  0.000000E+00  1.660548E+00  6.523950E+15  2.039660E-03  3.527765E-16
   44 20.0494195  7.4976683  4.4662694  2.7534670241E+32  1.0348908193E+09  4.1398920630E+31  7.4912356373E+07  5.6801983547E-01  1.338555E+00  3.892379E-01  3.854876E-02  0.000000E+00  1.661034E+00  6.361046E+15  2.076018E-03  2.947798E-16
   45 20.0131796  7.4962568  4.4413113  2.8256552981E+32  1.0534543842E+09  4.3489960309E+31  7.6245241924E+07  5.9991416581E-01  1.338555E+00  3.891778E-01  3.884211E-02  0.000000E+00  1.661339E+00  6.199072E+15  2.113257E-03  2.444729E-16
   46 19.9716213  7.4946413  4.4125603  2.9047186459E+32  1.0742462665E+09  4.5897880776E+31  7.7826995755E+07  6.3679891194E-01  1.338555E+00  3.892195E-01  3.904257E-02  0.000000E+00  1.661738E+00  6.020376E+15  2.154966E-03  1.974169E-16
   47 19.9366613  7.4932852  4.3882595  2.9683130778E+32  1.0913760998E+09  4.7937844863E+31  7.9210740343E+07  6.6786775702E-01  1.338555E+00  3.893844E-01  3.909949E-02  0.000000E+00  1.662148E+00  5.875860E+15  2.189329E-03  1.651445E-16
   48 19.9083706  7.4921803  4.3685132  3.0181573622E+32  1.1051323530E+09  4.9621038970E+31  8.0372401205E+07  6.9290300424E-01  1.338555E+00  3.896365E-01  3.908745E-02  0.000000E+00  1.662555E+00  5.762798E+15  2.216925E-03  1.428826E-16
   49 19.8822004  7.4911603  4.3501445  3.0628453414E+32  1.1177100460E+09  5.1192247761E+31  8.1449987966E+07  7.1590443050E-01  1.338555E+00  3.897471E-01  3.901977E-02  0.000000E+00  1.662836E+00  5.661157E+15  2.242156E-03  1.250927E-16
   50 19.8516735  7.4899640  4.3286780  3.1135490101E+32  1.1323348961E+09  5.3063665753E+31  8.2717636469E+07  7.4232478562E-01  1.338555E+00  3.898110E-01  3.888163E-02  0.000000E+00  1.663114E+00  5.545204E+15  2.271494E-03  1.071055E-16
   51 19.8171189  7.4886292  4.3041683  3.1685495998E+32  1.1485559722E+09  5.5182061312E+31  8.4173912075E+07  7.7164663806E-01  1.338555E+00  3.898281E-01  3.861441E-02  0.000000E+00  1.663357E+00  5.419209E+15  2.304034E-03  9.000679E-17
   52 19.7756515  7.4870225  4.2746118  3.2321440317E+32  1.1680051879E+09  5.7803583358E+31  8.5975597677E+07  8.0557579709E-01  1.338555E+00  3.899571E-01  3.818769E-02  0.000000E+00  1.663712E+00  5.273728E+15  2.343049E-03  7.312251E-17
   53 19.7280023  7.4852293  4.2403848  3.3008947689E+32  1.1897140322E+09  6.0808590683E+31  8.8124143249E+07  8.4232077608E-01  1.338555E+00  3.902130E-01  3.747032E-02  0.000000E+00  1.664172E+00  5.114648E+15  2.386598E-03  5.779518E-17
   54 19.6916304  7.4838873  4.2140784  3.3507390534E+32  1.2060419243E+09  6.3135010421E+31  8.9802663532E+07  8.6845309519E-01  1.338555E+00  3.903895E-01  3.679161E-02  0.000000E+00  1.664487E+00  4.998414E+15  2.419352E-03  4.841671E-17
   55 19.6584627  7.4826751  4.1899137  3.3945676483E+32  1.2209426535E+09  6.5316995100E+31  9.1337597809E+07  8.9067999546E-01  1.338555E+00  3.904276E-01  3.610083E-02  0.000000E+00  1.664645E+00  4.896330E+15  2.449243E-03  4.122904E-17
   56 19.6261516  7.4815262  4.1661938  3.4353883985E+32  1.2351992819E+09  6.7444144148E+31  9.2861479016E+07  9.1063194089E-01  1.338555E+00  3.905009E-01  3.533048E-02  0.000000E+00  1.664807E+00  4.800888E+15  2.477842E-03  3.529348E-17
   57 19.5987084  7.4805663  4.1459956  3.4689043829E+32  1.2472853278E+09  6.9286902951E+31  9.4178552257E+07  9.2611711145E-01  1.338555E+00  3.905766E-01  3.462257E-02  0.000000E+00  1.664948E+00  4.721863E+15  2.502087E-03  3.099338E-17
   58 19.5710274  7.4796190  4.1254088  3.5015609830E+32  1.2593861943E+09  7.1165534619E+31  9.5537129172E+07  9.4036137232E-01  1.338555E+00  3.907447E-01  3.385678E-02  0.000000E+00  1.665151E+00  4.645926E+15  2.526362E-03  2.721362E-17
   59 19.5325519  7.4783289  4.0966653  3.5453895780E+32  1.2762843213E+09  7.3856621551E+31  9.7443122131E+07  9.5760371847E-01  1.338555E+00  3.909272E-01  3.272948E-02  0.000000E+00  1.665361E+00  4.543546E+15  2.560260E-03  2.271356E-17
   60 19.4936572  7.4770906  4.0673749  3.5870697124E+32  1.2928122643E+09  7.6534137071E+31  9.9388369109E+07  9.7178522553E-01  1.338555E+00  3.910456E-01  3.146096E-02  0.000000E+00  1.665472E+00  4.444466E+15  2.593416E-03  1.901668E-17
   61 19.4633288  7.4761499  4.0442819  3.6184372362E+32  1.3058427541E+09  7.8701806480E+31  1.0090950885E+08  9.8056374998E-01  1.338555E+00  3.911258E-01  3.044108E-02  0.000000E+00  1.665524E+00  4.371170E+15  2.619555E-03  1.658468E-17
   62 19.4325245  7.4752314  4.0206692  3.6489453759E+32  1.3188904443E+09  8.0907026576E+31  1.0247761262E+08  9.8729633008E-01  1.338555E+00  3.912480E-01  2.935330E-02  0.000000E+00  1.665619E+00  4.299629E+15  2.645729E-03  1.444813E-17
   63 19.3943027  7.4741292  3.9911772  3.6854692050E+32  1.3352780213E+09  8.3816532296E+31  1.0445038407E+08  9.9259320214E-01  1.338555E+00  3.914327E-01  2.800178E-02  0.000000E+00  1.665773E+00  4.214456E+15  2.678603E-03  1.220825E-17
   64 19.3487958  7.4728977  3.9556932  3.7262899552E+32  1.3543005928E+09  8.7252604814E+31  1.0681147481E+08  9.9435417312E-01  1.338555E+00  3.916232E-01  2.630506E-02  0.000000E+00  1.665934E+00  4.118703E+15  2.716763E-03  1.004996E-17
   65 19.3139937  7.4720075  3.9282323  3.7559387106E+32  1.3688023212E+09  8.9885170670E+31  1.0860830149E+08  9.9239905443E-01  1.338555E+00  3.917346E-01  2.496957E-02  0.000000E+00  1.665997E+00  4.049820E+15  2.745854E-03  8.705950E-18
   66 19.2851312  7.4712551  3.9053384  3.7795717765E+32  1.3808440743E+09  9.2110825985E+31  1.1010294595E+08  1.1323337597E+00  1.338555E+00  3.918425E-01  2.733663E-02  0.000000E+00  1.666052E+00  3.994674E+15  2.770010E-03  7.702020E-18
   67 19.2551868  7.4704541  3.8814742  3.8032048424E+32  1.3933526870E+09  9.4459857001E+31  1.1165645721E+08  1.1297199567E+00  1.338555E+00  3.919688E-01  2.613546E-02  0.000000E+00  1.666110E+00  3.939275E+15  2.795102E-03  6.772734E-18
   68 19.2171209  7.4694880  3.8508144  3.8319942136E+32  1.4092870664E+09  9.7505105560E+31  1.1361951452E+08  1.1213755118E+00  1.338555E+00  3.921280E-01  2.456486E-02  0.000000E+00  1.666134E+00  3.872724E+15  2.827067E-03  5.773983E-18
   69 19.1786496  7.4685762  3.8195605  3.8594945085E+32  1.4251430177E+09  1.0058072323E+32  1.1559825456E+08  1.1076001528E+00  1.338555E+00  3.922737E-01  2.293527E-02  0.000000E+00  1.666113E+00  3.808847E+15  2.858875E-03  4.930812E-18
   70 19.1403193  7.4677275  3.7881502  3.8857057270E+32  1.4411601446E+09  1.0374898129E+32  1.1756036740E+08  1.0893183648E+00  1.338555E+00  3.924116E-01  2.132405E-02  0.000000E+00  1.666065E+00  3.748531E+15  2.891005E-03  4.231160E-18
   71 19.0990356  7.4668836  3.7539906  3.9123466377E+32  1.4581957724E+09  1.0716627461E+32  1.1965954475E+08  1.0651763559E+00  1.338555E+00  3.925771E-01  1.960356E-02  0.000000E+00  1.666031E+00  3.687467E+15  2.925179E-03  3.603801E-18
   72 19.0679200  7.4662938  3.7279326  3.9314679365E+32  1.4710201297E+09  1.0977343747E+32  1.2120802789E+08  1.0443570160E+00  1.338555E+00  3.927109E-01  1.833698E-02  0.000000E+00  1.666023E+00  3.644756E+15  2.950905E-03  3.202957E-18
   73 19.0364111  7.4657356  3.7014048  3.9501595431E+32  1.4842203732E+09  1.1249197738E+32  1.2277042824E+08  1.0215197243E+00  1.338555E+00  3.928398E-01  1.710069E-02  0.000000E+00  1.666006E+00  3.603155E+15  2.977385E-03  2.851644E-18
   74 18.9925986  7.4650231  3.6641880  3.9748668393E+32  1.5025837019E+09  1.1631729429E+32  1.2490628546E+08  9.8743586736E-01  1.338555E+00  3.930066E-01  1.545711E-02  0.000000E+00  1.665965E+00  3.548758E+15  3.014223E-03  2.434407E-18
   75 18.9483304  7.4643736  3.6261892  3.9982850592E+32  1.5209605519E+09  1.2018622794E+32  1.2701689309E+08  9.5139710957E-01  1.338555E+00  3.931747E-01  1.389857E-02  0.000000E+00  1.665915E+00  3.497792E+15  3.051087E-03  2.084841E-18
   76 18.9132572  7.4639064  3.5957510  4.0159024356E+32  1.5356210981E+09  1.2330274484E+32  1.2863391971E+08  9.2226567204E-01  1.338555E+00  3.933002E-01  1.274878E-02  0.000000E+00  1.665863E+00  3.460554E+15  3.080496E-03  1.849652E-18
   77 18.8757327  7.4634500  3.5629480  4.0339495041E+32  1.5515671965E+09  1.2671946522E+32  1.3032661849E+08  8.9120472709E-01  1.338555E+00  3.934276E-01  1.160953E-02  0.000000E+00  1.665790E+00  3.422985E+15  3.112485E-03  1.632073E-18
   78 18.8393512  7.4630460  3.5309170  4.0504926502E+32  1.5668403406E+09  1.3000756913E+32  1.3192890274E+08  8.6169448789E-01  1.338555E+00  3.935484E-01  1.058699E-02  0.000000E+00  1.665703E+00  3.388688E+15  3.143123E-03  1.450002E-18
