#MESH      LOG P      LOG T    LOG RHO             MASSA            RAGGIO        LUMINOSITA                CP           OPACITA          PMOL     GR.ADIAB.   GR.RADIADT.     GR.SUPAD.         Gam.1          Cs^2        R/Rtot        EPSnuc
    1 19.1225913  7.3976293  3.8131868  2.7500294872E+26  1.4984660497E+07  1.0902804712E+26  1.0895488439E+08  1.5129847447E+00  1.338555E+00  3.916903E-01  8.051952E-02  0.000000E+00  1.668082E+00  3.401120E+15  8.539524E-05  1.863690E-32
    2 19.1222803  7.3976042  3.8129491  9.6251032053E+26  3.4269243145E+07  3.8163637351E+26  1.0896865557E+08  1.5129598828E+00  1.338555E+00  3.916912E-01  8.048716E-02  0.000000E+00  1.668082E+00  3.400545E+15  1.952951E-04  2.014663E-32
    3 19.1221586  7.3975944  3.8128562  2.0625221154E+27  4.3100677017E+07  8.1787535662E+26  1.0897404126E+08  1.5136510902E+00  1.338555E+00  3.916915E-01  8.051682E-02  0.000000E+00  1.668082E+00  3.400320E+15  2.456240E-04  2.568944E-32
    4 19.1219666  7.3975790  3.8127095  4.1250442309E+27  5.3513356533E+07  1.6359300924E+27  1.0898254315E+08  1.5134443557E+00  1.338555E+00  3.916920E-01  8.049053E-02  0.000000E+00  1.668082E+00  3.399965E+15  3.049643E-04  2.236708E-32
    5 19.1217452  7.3975612  3.8125404  6.8750737181E+27  6.3564451453E+07  2.7268128201E+27  1.0899234867E+08  1.5132021256E+00  1.338555E+00  3.916926E-01  8.045758E-02  0.000000E+00  1.668082E+00  3.399556E+15  3.622439E-04  2.286655E-32
    6 19.1214675  7.3975388  3.8123283  1.1000117949E+28  7.3906493449E+07  4.3635003714E+27  1.0900465107E+08  1.5131368940E+00  1.338555E+00  3.916933E-01  8.043028E-02  0.000000E+00  1.668082E+00  3.399043E+15  4.211816E-04  2.372645E-32
    7 19.1209202  7.3974948  3.8119102  2.0625221154E+28  9.0401590669E+07  8.1838244581E+27  1.0902891034E+08  1.5130100524E+00  1.338555E+00  3.916948E-01  8.037702E-02  0.000000E+00  1.668082E+00  3.398032E+15  5.151846E-04  2.424829E-32
    8 19.1199575  7.3974175  3.8111748  4.1250442309E+28  1.1377999290E+08  1.6375138567E+28  1.0907160578E+08  1.5128092072E+00  1.338555E+00  3.916973E-01  8.028226E-02  0.000000E+00  1.668083E+00  3.396254E+15  6.484144E-04  2.653112E-32
    9 19.1188803  7.3973311  3.8103521  6.8750737181E+28  1.3599172281E+08  2.7303935744E+28  1.0911943089E+08  1.5126097904E+00  1.338555E+00  3.917002E-01  8.017193E-02  0.000000E+00  1.668083E+00  3.394266E+15  7.749956E-04  3.201358E-32
   10 19.1175555  7.3972249  3.8093402  1.1000117949E+29  1.5863698942E+08  4.3714620171E+28  1.0917831284E+08  1.5124818781E+00  1.338555E+00  3.917037E-01  8.005102E-02  0.000000E+00  1.668083E+00  3.391822E+15  9.040475E-04  3.816859E-32
   11 19.1149686  7.3970181  3.8073646  2.0625221154E+29  1.9463094938E+08  8.2071971444E+28  1.0929349605E+08  1.5122124706E+00  1.338555E+00  3.917106E-01  7.981729E-02  0.000000E+00  1.668084E+00  3.387053E+15  1.109171E-03  4.997413E-32
   12 19.1104376  7.3966572  3.8039048  4.1250442309E+29  2.4562338081E+08  1.6449793344E+29  1.0949592405E+08  1.5117086279E+00  1.338555E+00  3.917227E-01  7.939631E-02  0.000000E+00  1.668086E+00  3.378711E+15  1.399769E-03  8.831771E-32
   13 19.1053623  7.3962556  3.8000301  6.8750737181E+29  2.9415201078E+08  2.7473209962E+29  1.0972375741E+08  1.5110969316E+00  1.338555E+00  3.917362E-01  7.889615E-02  0.000000E+00  1.668087E+00  3.369388E+15  1.676326E-03  2.239008E-31
   14 19.0991164  7.3957642  3.7952536  1.1000117949E+30  3.4385068186E+08  4.4091072904E+29  1.1000421977E+08  1.5103302889E+00  1.338555E+00  3.917537E-01  7.832065E-02  0.000000E+00  1.668091E+00  3.358014E+15  1.959551E-03  4.959838E-31
   15 19.0868775  7.3948107  3.7857909  2.0625221154E+30  4.2346933178E+08  8.3178074738E+29  1.1054289382E+08  1.5084827341E+00  1.338555E+00  3.917978E-01  7.719281E-02  0.000000E+00  1.668108E+00  3.336652E+15  2.413286E-03  1.836399E-30
   16 19.0652172  7.3931577  3.7690549  4.1250442309E+30  5.3781446206E+08  1.6805229216E+30  1.1151187692E+08  1.5044370411E+00  1.338555E+00  3.918748E-01  7.512210E-02  0.000000E+00  1.668138E+00  3.299091E+15  3.064921E-03  2.603983E-29
   17 19.0300878  7.3905712  3.7417369  8.2500884617E+30  6.8638688298E+08  3.4160758458E+30  1.1309198310E+08  1.4957021129E+00  1.338555E+00  3.920070E-01  7.169823E-02  0.000000E+00  1.668204E+00  3.240410E+15  3.911612E-03  1.539705E-27
   18 18.9903542  7.3878087  3.7105871  1.3578270593E+31  8.2874187319E+08  5.7073553700E+30  1.1489750358E+08  1.4851636202E+00  1.338555E+00  3.921611E-01  6.765124E-02  0.000000E+00  1.668282E+00  3.177142E+15  4.722871E-03  6.641582E-25
   19 18.9467784  7.3849509  3.6760862  2.0453344311E+31  9.6441417952E+08  8.7632092288E+30  1.1687902540E+08  1.4668654687E+00  1.338555E+00  3.923116E-01  6.324923E-02  0.000000E+00  1.668327E+00  3.111525E+15  5.496046E-03  6.470747E-23
   20 18.8984366  7.3820202  3.6373401  2.8531555930E+31  1.0993115898E+09  1.2448269257E+31  1.1908235702E+08  1.4433360836E+00  1.338555E+00  3.924941E-01  5.825034E-02  0.000000E+00  1.668347E+00  3.043567E+15  6.264805E-03  2.535482E-20
   21 18.8562538  7.3796513  3.6031157  3.6094137020E+31  1.2081188440E+09  1.6001306127E+31  1.2100216752E+08  1.4241494386E+00  1.338555E+00  3.926685E-01  5.416446E-02  0.000000E+00  1.668344E+00  2.988297E+15  6.884881E-03  3.907032E-19
   22 18.8038723  7.3769412  3.5601444  4.6062993911E+31  1.3355410428E+09  2.0833828068E+31  1.2337544907E+08  1.3954451995E+00  1.338555E+00  3.928614E-01  4.920719E-02  0.000000E+00  1.668287E+00  2.924142E+15  7.611040E-03  5.781529E-17
   23 18.7429467  7.3741221  3.5094048  5.7750619232E+31  1.4738951711E+09  2.6648462186E+31  1.2608678038E+08  1.3557317727E+00  1.338555E+00  3.930863E-01  4.350498E-02  0.000000E+00  1.668201E+00  2.856211E+15  8.399499E-03  1.112880E-14
   24 18.6879351  7.3718663  3.4629057  6.8578860338E+31  1.5937376948E+09  3.2191282998E+31  1.2847925747E+08  1.3148401716E+00  1.338555E+00  3.933045E-01  3.860845E-02  0.000000E+00  1.668124E+00  2.800643E+15  9.082462E-03  1.980748E-13
   25 18.6352470  7.3699507  3.4177738  7.9063347758E+31  1.7051618263E+09  3.7678891101E+31  1.3071026538E+08  1.2719690660E+00  1.338555E+00  3.935063E-01  3.418496E-02  0.000000E+00  1.668010E+00  2.752149E+15  9.717451E-03  1.320713E-12
   26 18.5837096  7.3682949  3.3730645  8.9375958335E+31  1.8120251314E+09  4.3174761286E+31  1.3282492993E+08  1.2271881902E+00  1.338555E+00  3.936982E-01  3.014686E-02  0.000000E+00  1.667858E+00  2.708970E+15  1.032645E-02  8.337218E-12
   27 18.5380936  7.3669953  3.3330444  9.8442461801E+31  1.9047928137E+09  4.8067475967E+31  1.3463727872E+08  1.1856896026E+00  1.338555E+00  3.938653E-01  2.682524E-02  0.000000E+00  1.667708E+00  2.674048E+15  1.085512E-02  6.088302E-11
   28 18.4989396  7.3659975  3.2983870  1.0626285816E+32  1.9843778307E+09  5.2327602491E+31  1.3614826571E+08  1.1495473400E+00  1.338555E+00  3.940038E-01  2.418897E-02  0.000000E+00  1.667573E+00  2.646291E+15  1.130866E-02  1.595630E-10
   29 18.4588213  7.3650787  3.2625064  1.1425513135E+32  2.0657223525E+09  5.6704806707E+31  1.3761478291E+08  1.1110300167E+00  1.338555E+00  3.941431E-01  2.166546E-02  0.000000E+00  1.667434E+00  2.620375E+15  1.177223E-02  1.290241E-08
   30 18.4176014  7.3642354  3.2253337  1.2241928139E+32  2.1491748861E+09  6.1187817361E+31  1.3906041369E+08  1.0723487208E+00  1.338555E+00  3.942825E-01  1.930200E-02  0.000000E+00  1.667283E+00  2.595834E+15  1.224781E-02  3.650824E-08
   31 18.3776008  7.3635067  3.1889814  1.3028264696E+32  2.2301874613E+09  6.5504776996E+31  1.4040474085E+08  1.0324716957E+00  1.338555E+00  3.944116E-01  1.716445E-02  0.000000E+00  1.667124E+00  2.573874E+15  1.270949E-02  2.398489E-06
   32 18.3389460  7.3628787  3.1536070  1.3784522805E+32  2.3089672335E+09  6.9643601062E+31  1.4164899749E+08  9.9695812935E-01  1.338555E+00  3.945311E-01  1.532460E-02  0.000000E+00  1.666961E+00  2.554257E+15  1.315844E-02  3.379563E-06
   33 18.3000269  7.3623140  3.1177558  1.4540780914E+32  2.3888020600E+09  7.3757965963E+31  1.4284381466E+08  9.6517177448E-01  1.338555E+00  3.946480E-01  1.368952E-02  0.000000E+00  1.666794E+00  2.536022E+15  1.361341E-02  5.715371E-05
   34 18.2608252  7.3618076  3.0813573  1.5297039023E+32  2.4699090442E+09  7.7837653352E+31  1.4395962339E+08  9.3149973766E-01  1.338555E+00  3.947603E-01  1.216610E-02  0.000000E+00  1.666635E+00  2.519465E+15  1.407563E-02  7.380026E-05
   35 18.2196055  7.3613342  3.0428619  1.6087672500E+32  2.5563199426E+09  8.2064166565E+31  1.4507317683E+08  9.0269135261E-01  1.338555E+00  3.948721E-01  1.079592E-02  0.000000E+00  1.666470E+00  2.503463E+15  1.456807E-02  1.208947E-03
   36 18.1796363  7.3609244  3.0053250  1.6843930609E+32  2.6405855948E+09  8.6067151835E+31  1.4609170473E+08  8.8155081152E-01  1.338555E+00  3.949700E-01  9.668774E-03  0.000000E+00  1.666301E+00  2.489228E+15  1.504829E-02  6.447833E-03
   37 18.1431632  7.3605899  2.9709100  1.7531437981E+32  2.7189067494E+09  8.9720629612E+31  1.4697369958E+08  8.5773975990E-01  1.338555E+00  3.950493E-01  8.690114E-03  0.000000E+00  1.666133E+00  2.477210E+15  1.549463E-02  6.128324E-03
   38 18.1029075  7.3602597  2.9327330  1.8287696090E+32  2.8071114174E+09  9.4062652640E+31  1.4788720756E+08  8.3183912622E-01  1.338552E+00  3.951229E-01  7.743866E-03  0.000000E+00  1.665933E+00  2.465086E+15  1.599729E-02  4.522873E-02
   39 18.0584738  7.3599342  2.8903662  1.9112704936E+32  2.9057899318E+09  1.0015268063E+32  1.4882280557E+08  8.0533237714E-01  1.338544E+00  3.951866E-01  6.915828E-03  0.000000E+00  1.665705E+00  2.453046E+15  1.655964E-02  1.524946E-01
   40 18.0066155  7.3595873  2.8406885  2.0075215257E+32  3.0248678799E+09  1.1410011759E+32  1.4984419670E+08  7.7566098108E-01  1.338510E+00  3.952410E-01  6.432145E-03  0.000000E+00  1.665438E+00  2.440369E+15  1.723825E-02  5.488446E-01
   41 17.9534481  7.3592432  2.7895008  2.1037725577E+32  3.1477074954E+09  1.4510789397E+32  1.5082688085E+08  7.4656552775E-01  1.338367E+00  3.952760E-01  6.668483E-03  0.000000E+00  1.665162E+00  2.428867E+15  1.793829E-02  1.995870E+00
   42 17.9042681  7.3588683  2.7419073  2.1931485161E+32  3.2665589636E+09  2.1995673873E+32  1.5171317119E+08  7.2087197558E-01  1.337882E+00  3.953011E-01  8.389065E-03  0.000000E+00  1.664881E+00  2.419602E+15  1.861561E-02  6.260980E+00
   43 17.8616834  7.3584842  2.7004403  2.2687743270E+32  3.3700257462E+09  3.2130258534E+32  1.5251310469E+08  6.9980815281E-01  1.336891E+00  3.953194E-01  1.046261E-02  0.000000E+00  1.664617E+00  2.413000E+15  1.920525E-02  1.373434E+01
   44 17.8422340  7.3582788  2.6814099  2.3031496956E+32  3.4181995837E+09  3.8464364590E+32  1.5291061458E+08  6.9102052773E-01  1.336156E+00  3.953248E-01  1.167180E-02  0.000000E+00  1.664494E+00  2.410496E+15  1.947979E-02  1.874697E+01
   45 17.8269653  7.3580800  2.6662978  2.3306499904E+32  3.4575707391E+09  4.6423053494E+32  1.5329923522E+08  6.8357691456E-01  1.335013E+00  3.953265E-01  1.331929E-02  0.000000E+00  1.664396E+00  2.409485E+15  1.970416E-02  2.640786E+01
   46 17.8114110  7.3578681  2.6509410  2.3581502853E+32  3.4971831558E+09  5.5294608618E+32  1.5368141986E+08  6.7673062549E-01  1.333940E+00  3.953285E-01  1.500573E-02  0.000000E+00  1.664298E+00  2.408246E+15  1.992990E-02  3.282914E+01
   47 17.8036891  7.3577483  2.6431689  2.3719004327E+32  3.5172398984E+09  6.0699137338E+32  1.5394833809E+08  6.7332575008E-01  1.332906E+00  3.953306E-01  1.602502E-02  0.000000E+00  1.664248E+00  2.408454E+15  2.004420E-02  3.920923E+01
   48 17.7959619  7.3576201  2.6355131  2.3856505802E+32  3.5374237556E+09  6.6764711572E+32  1.5415121701E+08  6.7013934206E-01  1.332258E+00  3.953290E-01  1.715450E-02  0.000000E+00  1.664199E+00  2.407987E+15  2.015923E-02  4.267161E+01
